"","data_id","Total_Vocab","Vocab_F","Vocab_SE"
"98",129339,144,0.106209274915707,0.099807042470633
"99",129340,15,-1.41110033401581,0.13234400277854
"100",129341,121,-0.000772712012471214,0.0124266714656301
"101",129342,98,-0.1860038144844,0.0510291075497607
"102",129343,76,-0.36678753971668,0.0744602957880866
"103",129344,276,0.798901267524983,0.0147831005924443
"104",129345,433,1.80461320251428,0.0441769681135148
"105",129346,114,-0.0013337973296611,0.016286664338125
"106",129347,178,0.301314523275432,0.0999913599971073
"107",129348,109,-0.148670614565411,0.0873572005716181
"108",129349,128,0.00186016900888607,0.0192033786196192
"109",129350,184,0.399251464024078,0.0122126595223349
"110",129351,210,0.400034433712188,0.00263301438095036
"111",129352,96,-0.199670931683174,0.00955779246913625
"112",129353,92,-0.200372390392564,0.00988606733114728
"113",129354,220,0.456517574494217,0.0900515335088012
"114",129355,45,-0.772166777540268,0.074544945578366
"115",129356,437,1.78717607099034,0.0539302542764986
"116",129357,15,-1.38901174661593,0.130333062944279
"117",129358,134,0.00263211150965459,0.0227954353798886
"118",129359,263,0.775331468994216,0.0657660231902207
"119",129360,180,0.377953235749167,0.0626361963723859
"120",129361,10,-1.62840643847217,0.160076444334471
"121",129362,126,0.00129897533084369,0.0160745194048499
"122",129363,117,-0.00143734538748703,0.0169014213416669
"123",129364,84,-0.212457637487421,0.0483430914732528
"124",129365,38,-0.813027198987295,0.0630513494509849
"125",129366,338,1.00269510434365,0.0230599250317996
"126",129367,3,-2.17430293968616,0.256296962842988
"127",129368,290,0.799998135717235,0.000835002803700704
"128",129369,1,-2.59292371323028,0.359870254186884
"129",129370,135,0.00230651599307577,0.0213574506788488
"130",129371,33,-0.819902295588471,0.0684276761925327
"131",129372,142,0.141494489269335,0.0909846565752596
"132",129373,357,1.20006730420207,0.00409799514309794
"133",129374,6,-1.84332116907004,0.192906977086578
"134",129375,61,-0.574572149293313,0.0674119033306679
"135",129376,38,-0.797590322482522,0.0575920528897413
"136",129377,45,-0.727404322939646,0.0971012705529456
"137",129378,2,-2.31098472527332,0.287286485180915
"138",129379,46,-0.656839992799021,0.0904847613874366
"139",129380,106,-0.134142102194008,0.0939914163710635
"140",129381,97,-0.200103382215627,0.00817416273424995
"141",129382,31,-0.980473396307157,0.0860375775872233
"142",129383,279,0.799778290853313,0.00665556757394734
"143",129384,172,0.200031756145938,0.00262099044115878
"144",129385,329,1.00035790666442,0.00845430595300473
"145",129386,2,-2.42169604823674,0.314454273893942
"146",129387,21,-1.18237296990341,0.107763759758303
"147",129388,55,-0.593423022895665,0.041227772854998
"148",129389,17,-1.21096801766202,0.108671190346613
"149",129390,1,-2.51349739970012,0.338319236826781
"150",129391,36,-0.845915190936493,0.0868066012671025
"151",129392,249,0.600001065724018,0.000711662201686513
"152",129393,316,0.99983252307015,0.00578917357603379
"153",129394,17,-1.26397744592193,0.116509117615202
"154",129395,55,-0.582669707149826,0.0577252248758403
"155",129396,315,0.994452926228802,0.032842747706958
"156",129397,132,0.000164813779450325,0.00592587976078603
"157",129398,16,-1.25740941982749,0.11537757145242
"158",129399,200,0.400017650170173,0.00190288520977443
"159",129400,45,-0.749665227027177,0.0887582320223459
"160",129401,114,-0.00143046669078781,0.0168612951253047
"161",129402,395,1.40014339635203,0.00868792839202113
"162",129403,48,-0.68624151899086,0.0993795608022937
"163",129404,33,-0.935033702531758,0.0993983553934968
"164",129405,116,-0.000309786543719114,0.00794019814358393
"165",129406,453,2.11461795627609,0.106387775045748
"166",129407,288,0.80003338659847,0.00258884892034086
"167",129408,20,-1.20128409423481,0.108021860199846
"168",129409,270,0.707094684005738,0.0997480098177433
"169",129410,18,-1.30534832096658,0.122758466926368
"170",129411,431,1.65248463127985,0.0880385481750953
"171",129412,318,0.999202283268909,0.0126062225304543
"172",129413,41,-0.789985502862557,0.0609183808893263
"173",129414,82,-0.373223927384058,0.0681529454432739
"174",129415,6,-1.79531110244126,0.185015477111042
"175",129416,104,-0.179778082104121,0.060298112447594
"176",129417,59,-0.545549273191503,0.0892188766906245
"177",129418,98,-0.199636992657593,0.00981439528731609
"178",129419,124,3.66853001345215e-05,0.00377207608288474
"179",129420,443,1.96613298534073,0.0836338166749726
"180",129421,362,1.20156161732517,0.0176080680209358
"181",129422,106,-0.0410301716657683,0.080762415483696
"182",129423,172,0.201359350819791,0.016432735360717
"183",129424,377,1.20035086138501,0.00841208199229321
"184",129425,122,-7.87989563646626e-05,0.00446299318073655
"185",129426,13,-1.39379345578057,0.13074366813848
"186",129427,184,0.278654539013661,0.0976952986470454
"187",129428,86,-0.209776756193008,0.0431359044227625
"188",129429,273,0.799786626249307,0.00652941651345413
"189",129430,280,0.799997725005136,0.000862784724075842
"190",129431,383,1.38980296456812,0.0440057763138318
"191",129432,224,0.587384799742976,0.048619921952161
"192",129433,77,-0.385226845319502,0.0524401138626056
"193",129434,137,0.00475143783605858,0.0304595797826096
"194",129435,31,-0.919424630285035,0.101875024325558
"195",129436,264,0.601411326323013,0.0167413796102967
"196",129437,138,0.087861386370596,0.0992605431147639
"197",129438,339,1.00058169036899,0.0107709447230725
"198",129439,326,0.999683941233959,0.00794586954836263
"199",129440,125,-0.0002014826736271,0.00648518607832976
"200",129441,383,1.37921518909144,0.0610362734380404
"201",129442,21,-1.15892364671278,0.108758076586977
"202",129443,214,0.453145919646682,0.0883441858361468
"203",129444,11,-1.4853743852835,0.141177265596853
"204",129445,0,-2.84424793247562,0.432471412671692
"205",129446,58,-0.568954754206591,0.0729829053581419
"206",129447,82,-0.282455928785388,0.0984509382861711
"207",129448,203,0.40000248451766,0.00097388024607307
"208",129449,90,-0.211923659752193,0.0473636343369243
"209",129450,373,1.20480678705821,0.0306317206968339
"210",129451,389,1.39314689224931,0.0364049607402657
"211",129452,409,1.51870317906364,0.098245203859262
"212",129453,378,1.20047987415805,0.009811580880799
"213",129454,361,1.19334838277894,0.0358624446062751
"214",129455,26,-1.04015848545692,0.0937526183025559
"215",129456,418,1.60212940982933,0.0242769211566997
"216",129457,43,-0.742871365478428,0.0918799421383854
"217",129458,413,1.55219411848602,0.0853294866232634
"218",129459,473,2.80411126417065,0.188236684053665
"219",129460,103,-0.199201553653781,0.0130832009488069
"220",129461,159,0.199730329025228,0.0073433606988362
"221",129462,477,3.39891619787983,0.322101071687188
"222",129463,13,-1.42853331081126,0.134158384913749
"223",129464,339,1.00001524106045,0.00187873704280027
"224",129465,107,-0.102414327898781,0.0999709913158343
"225",129466,119,-0.012639355881464,0.0486635787633718
"226",129467,367,1.20009089096464,0.00455654598690738
"227",129468,278,0.799911512372765,0.00420707631672788
"228",129469,316,0.987677514736896,0.0480900610910071
"229",129470,11,-1.53859130521901,0.148208736208196
"230",129471,312,0.964624995382547,0.0763125816868424
"231",129472,214,0.400438746435846,0.00935737630546107
"232",129473,263,0.630542738168096,0.0719422601211378
"233",129474,40,-0.785065111923865,0.0644102569883482
"234",129475,25,-1.08044306595919,0.105744025039402
"235",129476,24,-1.05817325519697,0.099966505920504
"236",129477,243,0.600012897139896,0.00161859601783105
"237",129478,134,0.056070113749061,0.089834116784865
"238",129479,411,1.55556682854663,0.0831765394422234
"239",129480,444,2.012001483877,0.0730718856040647
"240",129481,76,-0.384876754955796,0.0530014570244071
"241",129482,260,0.601116451803427,0.014901153091296
"242",129483,50,-0.622085843662893,0.0636953201096758
"243",129484,280,0.799858423412468,0.00531990543689276
"244",129485,111,-0.0413430855942226,0.0809899671666807
"245",129486,257,0.77204042018164,0.0693554459511335
"246",129487,32,-0.848388968629886,0.088168491653363
"247",129488,15,-1.2400490912202,0.112434754406341
"248",129489,138,0.0197302156768089,0.0596387209760607
"249",129490,94,-0.199062921741642,0.0140339439359326
"250",129491,294,0.800785066072669,0.0125059179002358
"251",129492,132,0.0147260666005568,0.0522338774738499
"252",129493,14,-1.28548597495323,0.120010082696484
"253",129494,399,1.40306669869356,0.0246534540178494
"254",129495,81,-0.261085902852991,0.0921191109150456
"255",129496,48,-0.604594286663344,0.0381097638257608
"256",129497,101,-0.156878227214533,0.0822496924693659
"257",129498,38,-0.803617557513871,0.0578916228050053
"258",129499,50,-0.622085843662893,0.0636953201096758
"259",129500,460,2.30816712583156,0.119158258336388
"260",129501,83,-0.307222224926768,0.0997426014496758
"261",129502,222,0.499615511745476,0.0999992608683321
"262",129503,287,0.799999958981249,0.000767607240382078
"263",129504,370,1.20475444340319,0.0304685842980326
"264",129505,221,0.586483222671211,0.050206097541891
"265",129506,424,1.64758143745986,0.0852103313800853
"266",129507,238,0.599989141538706,0.00148984406773485
"267",129508,175,0.218489485366881,0.0579313107856829
"268",129509,266,0.605610601613638,0.0330248627720537
"269",129510,394,1.40174336139082,0.0187740077116316
"270",129511,418,1.61090278922989,0.0458000852423818
"271",129512,280,0.798549490289978,0.0169705201222452
"272",129513,236,0.5999992084786,0.000697092103503933
"273",129514,262,0.792720568125213,0.037455258071956
"274",129515,125,0.000105753931846974,0.00493970170537659
"275",129516,0,-2.84424793247562,0.432471412671692
"276",129517,7,-1.74326801821612,0.176803306181364
"277",129518,26,-1.06082271331354,0.100780388913766
"278",129519,312,0.986315966228924,0.0504931131585741
"279",129520,2,-2.32380525099044,0.290339060555968
"280",129521,51,-0.598980692468197,0.0343104382866003
"281",129522,312,0.999915878634334,0.00411230304291592
"282",129523,111,-0.0456038890932145,0.0839110921724191
"283",129524,34,-0.833411608289274,0.0788341027146765
"284",129525,289,0.800671314000104,0.0115677751347214
"285",129526,159,0.2000248406132,0.00236987226983408
"286",129527,89,-0.201082565864164,0.014980107852091
"287",129528,195,0.399844019689299,0.00558410020014309
"288",129529,43,-0.721943794755722,0.0983528476916282
"289",129530,305,0.800131970708589,0.00513646685326633
"290",129531,10,-1.59112717004415,0.155086524564051
"291",129532,308,0.844906520200242,0.0834548290858565
"292",129533,48,-0.64143148232093,0.0814395360942718
"293",129534,75,-0.397770415508689,0.0231021556557647
"294",129535,149,0.189041215008634,0.0455155296108668
"295",129536,288,0.799988909343158,0.00151489708777797
"296",129537,460,2.25780046128259,0.109915494743249
"297",129538,251,0.600001648078181,0.000751954907950098
"298",129539,436,1.81093685070392,0.051541017488434
"299",129540,251,0.599998322499001,0.000754245637542452
"300",129541,77,-0.386997157294784,0.0494692584373655
"301",129542,47,-0.645893324130759,0.0844365200320605
"302",129543,415,1.59106697269638,0.0418478257301966
"303",129544,409,1.59040356457739,0.0432243859222186
"304",129545,4,-2.13155940323348,0.247191254842364
"305",129546,199,0.399992306001663,0.00131829639171218
"306",129547,118,-0.00764459316673283,0.0383474106915535
"307",129548,320,0.999899428194144,0.00449252595569291
"308",129549,20,-1.20174739768983,0.108044738374234
"309",129550,276,0.799213117711112,0.012520318215771
"310",129551,100,-0.199094997996078,0.0138183687451168
"311",129552,14,-1.38646985536004,0.130119474022571
"312",129553,214,0.406006510991308,0.0341353816377655
"313",129554,403,1.49146964147573,0.0996399663529893
"314",129555,251,0.59999938070001,0.000689806126772842
"315",129556,246,0.599998782451074,0.000721090677339609
"316",129557,288,0.800006130039169,0.00116626816634593
"317",129558,255,0.600007307525802,0.00123772328979574
"318",129559,111,-0.135272275176784,0.0935731718189891
"319",129560,369,1.202792036362,0.0234669937684839
"320",129561,24,-1.0524285716036,0.0980994967415865
"321",129562,467,2.56356053521992,0.14966014342789
"322",129563,60,-0.570497672663015,0.071533605779748
"323",129564,70,-0.405078319754046,0.0321367158489741
"324",129565,468,2.60939966325418,0.156306294540436
"325",129566,133,0.00203344353087869,0.0200682079021456
"326",129567,198,0.399997324126484,0.000984398581671376
"327",129568,59,-0.580515825624758,0.0605204499185222
"328",129569,195,0.3998303892248,0.00582262738906941
"329",129570,19,-1.2374712941112,0.112021915537625
"330",129571,254,0.600075373331249,0.00388277985235544
"331",129572,309,0.813465711842556,0.0501180309802334
"332",129573,41,-0.773861746832939,0.0732475995811522
"333",129574,336,1.00550930584213,0.0327339285521945
"334",129575,19,-1.22630263155415,0.110376958260302
"335",129576,234,0.581353839359648,0.0581511207526754
"336",129577,474,2.88019142488421,0.202327783008052
"337",129578,209,0.401644179044357,0.0180591655480038
"338",129579,304,0.802648484731539,0.0228622569748151
"339",129580,317,0.999567235847322,0.00929428704535226
"340",129581,158,0.199928468584463,0.00381301665468883
"341",129582,14,-1.46371342023652,0.13836495267346
"342",129583,373,1.20416796297518,0.0285705937179425
"343",129584,453,2.14555846609495,0.104530623839852
"344",129585,262,0.633613674958151,0.0747853986982152
"345",129586,50,-0.616026450042056,0.0559587767697373
"346",129587,144,0.0730210065819999,0.0962919310492638
"347",129588,360,1.19989408648701,0.00484081664241777
"348",129589,417,1.59860851260538,0.022308516993605
"349",129590,46,-0.693658997176242,0.100181371545757
"350",129591,121,-0.000467901675775547,0.00970305032578984
"351",129592,380,1.380741526903,0.0590027532182763
"352",129593,353,1.17692125614534,0.0638993655738413
"353",129594,35,-0.891053317075386,0.101712318335501
"354",129595,59,-0.59257902015008,0.0426173885262251
"355",129596,369,1.20035238112809,0.00842988400610273
"356",129597,173,0.205153092463685,0.0316870209064595
"357",129598,227,0.587028750778863,0.0492544066402518
"358",129599,32,-0.921963522485131,0.101588749684911
"359",129600,42,-0.781231982623017,0.0674151959262593
"360",129601,21,-1.20922011673133,0.108527721312225
"361",129602,137,0.0012931437994687,0.0160387116934637
"362",129603,68,-0.407228633657378,0.037726616296574
"363",129604,295,0.800037256242561,0.0027336986907686
"364",129605,96,-0.2016723851662,0.0183734224615449
"365",129606,173,0.200291954253431,0.00763964885429557
"366",129607,424,1.59910911220426,0.021242018399662
"367",129608,6,-1.80993412061472,0.187386783528374
"368",129609,2,-2.34102329028659,0.294477617748277
"369",129610,328,0.999606425875199,0.0088645345396225
"370",129611,450,1.97356034191484,0.0797263021869616
"371",129612,42,-0.75744887273529,0.0845197869318405
"372",129613,115,-0.0562186149789462,0.0899066143918068
"373",129614,72,-0.402966069118417,0.0256228134122793
"374",129615,3,-2.17182671949222,0.255761850857641
"375",129616,172,0.200268050830013,0.00732135047727166
"376",129617,2,-2.3058281702588,0.286065707404154
"377",129618,37,-0.852893948808524,0.0904703663865146
"378",129619,97,-0.200041868303057,0.0080062722631436
"379",129620,90,-0.203456872686227,0.0261198906068736
"380",129621,120,-0.00120527219445991,0.0154889129039082
"381",129622,367,1.20012567117743,0.00520114348158781
"382",129623,246,0.600002691319012,0.000841228729800764
"383",129624,432,1.79085669977376,0.0492520661911735
"384",129625,359,1.19975761413161,0.00703188020432585
"385",129626,41,-0.801162466048696,0.0574240794463514
"386",129627,458,2.25683568719594,0.109698003668998
"387",129628,407,1.50232555370981,0.0999790125616977
"388",129629,191,0.39486535609553,0.0316317011018713
"389",129630,187,0.369896981685579,0.0715151172316054
"390",129631,460,2.33259645807061,0.121856491318628
"391",129632,274,0.798040180489006,0.0197008488103972
"392",129633,45,-0.740744456452589,0.0927503092851577
"393",129634,90,-0.204427331707147,0.0294626980557564
"394",129635,256,0.603292341288741,0.0254485540185131
"395",129636,236,0.599754940414777,0.00699671429194723
"396",129637,312,0.920083683975696,0.0979624707470006
"397",129638,78,-0.392216693113886,0.0390338373021494
"398",129639,379,1.27513797631704,0.0968601823552534
"399",129640,435,1.80982813805364,0.0501295140408786
"400",129641,166,0.200482995395721,0.00981840988522161
"401",129642,66,-0.493482844655176,0.0998276659219085
"402",129643,165,0.200023996048498,0.00233826987078181
"403",129644,331,0.999989002673906,0.00168208528773153
"404",129645,80,-0.389579563592839,0.0446722866978411
"405",129646,175,0.214558603881799,0.0519592998754209
"406",129647,389,1.40012526466722,0.00861310033144135
"407",129648,8,-1.74524966039685,0.177109414455409
"408",129649,351,1.19010805764613,0.0433654358407313
"409",129650,420,1.59868790748337,0.0221199663654177
"410",129651,396,1.3998500872052,0.0087167652625598
"411",129652,75,-0.400401406080751,0.0177256366206757
"412",129653,28,-0.995361106340468,0.083420192428529
"413",129654,440,1.81516356704579,0.0569001609528739
"414",129655,178,0.202053563015154,0.0201619362611264
"415",129656,337,1.00555576413834,0.0328677297878111
"416",129657,243,0.600000159716264,0.000678630210733386
"417",129658,3,-2.15266520042629,0.251652665434401
"418",129659,319,0.998732216579892,0.0158731086862175
"419",129660,102,-0.200208636298507,0.00871595130598662
"420",129661,239,0.599913430769049,0.00416082219407425
"421",129662,468,2.64753252398802,0.162029201975563
"422",129663,126,-0.000106178593381462,0.00494713807671638
"423",129664,16,-1.31736409004259,0.124164072187041
"424",129665,362,1.19923289932326,0.0123757099131431
"425",129666,153,0.197757057749683,0.0210609863536703
"426",129667,47,-0.646909617315104,0.085073241123996
"427",129668,398,1.40273815619149,0.0233337730491168
"428",129669,97,-0.201137711834017,0.015325894870907
"429",129670,342,1.12651449259988,0.0964208642694077
"430",129671,478,3.63821377994253,0.389348690523452
"431",129672,381,1.26257517585396,0.0927329130539527
"432",129673,159,0.199602615084423,0.00890854091432663
"433",129674,254,0.60001124760855,0.00151519879839421
"434",129675,247,0.600001570450673,0.000746008782521778
"435",129676,291,0.799965307811086,0.00263859720417265
"436",129677,380,1.35491993716256,0.0835701113056539
"437",129678,63,-0.449562634945307,0.0863725021115279
"438",129679,93,-0.201037583000419,0.0146929420539947
"439",129680,228,0.58891715515939,0.0457573989740502
"440",129681,199,0.399866627088062,0.00516420457850063
"441",129682,272,0.647283441195693,0.084976258064573
"442",129683,431,1.71128206724065,0.0995124109284018
"443",129684,388,1.29947232263336,0.0999987615880442
"444",129685,430,1.76802051156839,0.0745263311816612
"445",129686,237,0.599651520453382,0.00834122175325791
"446",129687,18,-1.28983038444677,0.120656300661217
"447",129688,18,-1.2869264146093,0.120227015141923
"448",129689,142,0.00243978652184339,0.0219579930985964
"449",129690,27,-1.0159244242357,0.0855782687443684
"450",129691,185,0.358276437822521,0.0812641176899881
"451",129692,441,1.94288217029573,0.0939740584246066
"452",129693,440,1.88332811065495,0.0993697091248256
"453",129694,1,-2.59292371323028,0.359870254186884
"454",129695,64,-0.475660847312506,0.0970201833770563
"455",129696,14,-1.39645456716677,0.130977610249237
"456",129697,328,0.999949906653837,0.00318951547330479
"457",129698,178,0.207024475356462,0.0368178502000231
"458",129699,320,0.999837958245404,0.00569481078555306
"459",129700,16,-1.38008460897231,0.129595194307724
"460",129701,436,1.79318762854945,0.0464499700715275
"461",129702,202,0.400006140656594,0.00121242446483265
"462",129703,323,0.999995633895018,0.00140809074227035
"463",129704,29,-1.00816426162002,0.083975273143146
"464",129705,439,1.85430445713418,0.0896343615540136
"465",129706,431,1.7922409412296,0.0475561555201736
"466",129707,14,-1.41553378049072,0.13278581472726
"467",129708,5,-1.91812491699368,0.20583076673816
"468",129709,380,1.37930949769451,0.0609137019745962
"469",129710,9,-1.70035312062471,0.170310476410866
"470",129711,60,-0.530466268039469,0.0953616426158542
"471",129712,8,-1.68084519785768,0.167451087804075
"472",129713,436,1.82646590892512,0.0695156479608863
"473",129714,35,-0.895514567259255,0.102164589421463
"474",129715,350,1.19923598812129,0.0123509713330532
"475",129716,430,1.76124768037085,0.0799207436237573
"476",129717,140,0.0180325850733083,0.0572831560215268
"477",129718,417,1.60051583931008,0.0206885243878806
"478",129719,400,1.39748227880123,0.0224036226695071
"479",129720,132,0.000543817153618146,0.010447283324049
"480",129721,282,0.799990168060303,0.00143270732921202
"481",129722,10,-1.59503196736359,0.155601826658897
"482",129723,182,0.399448657698399,0.0104865354205655
"483",129724,158,0.199843724839163,0.00559822637008387
"484",129725,346,1.06039022350586,0.0918208355168864
"485",129726,305,0.825848742402557,0.0670938970617453
"486",129727,67,-0.408351786367065,0.0403262044402233
"487",129728,146,0.148335752349136,0.0875423063152927
"488",129729,159,0.199986053522139,0.00195629935571822
"489",129730,91,-0.200774696368215,0.0129152777003849
"490",129731,380,1.22976959374213,0.0711877642491351
"491",129732,55,-0.593969122839001,0.0403406148066305
"492",129733,6,-1.84626815969602,0.19340142142216
"493",129734,308,0.962605782399405,0.0779776644327837
"494",129735,441,1.89428667189525,0.100786633147563
"495",129736,143,0.0158213512733188,0.0539812470570278
"496",129737,391,1.39992592914664,0.00844967244545897
"497",129738,423,1.62467114182953,0.065878789046324
"498",129739,46,-0.760937810627562,0.0823841883958681
"499",129740,311,0.885109989423801,0.098885224381063
"500",129741,376,1.2001572548615,0.00574381237115292
"501",129742,393,1.39942689387685,0.0115689843108506
"502",129743,340,1.00292201999853,0.0239972588394996
"503",129744,15,-1.384920876863,0.129990767722563
"504",129745,396,1.40014089342018,0.00867711879086647
"505",129746,364,1.14989067333701,0.0866655845734557
"506",129747,325,0.99998106609283,0.00204546081179825
"507",129748,6,-1.86561412792352,0.196676764779311
"508",129749,454,1.99897153860029,0.0705623050129484
"509",129750,250,0.600094347283173,0.00434351727336217
"510",129751,268,0.700350066020669,0.0999993872845183
"511",129752,29,-1.00234096106152,0.0833742443745242
"512",129753,318,0.99959458464379,0.00899656435165702
"513",129754,378,1.20198023899588,0.0198053406439062
"514",129755,156,0.199711295092229,0.00759716481856704
"515",129756,477,3.47924968231221,0.344031805158333
"516",129757,269,0.624968895031482,0.0661084964544461
"517",129758,126,4.17699080083896e-05,0.0038442242567905
"518",129759,4,-2.03561469650419,0.227759545821649
"519",129760,26,-1.03768903929181,0.0928448478705624
"520",129761,128,1.25845542292572e-05,0.00352845201128183
"521",129762,18,-1.29077126883144,0.120793031832547
"522",129763,251,0.600001128958731,0.000715481595095144
"523",129764,325,0.999342100264526,0.0114524703749052
"524",129765,181,0.329489775156152,0.0955528816280509
"525",129766,277,0.797465901988822,0.022369583888335
"526",129767,106,-0.198665731277696,0.0165063495647071
"527",129768,78,-0.397065549949153,0.0255166143165159
"528",129769,472,2.79784151329587,0.187113448716362
"529",129770,411,1.50787403580914,0.0996966254020017
"530",129771,35,-0.857500349860448,0.0925925646707208
"531",129772,215,0.403316203968225,0.0255390693005509
"532",129773,129,0.000554529290423624,0.0105481420476293
"533",129774,274,0.788586233458054,0.046394819854451
"534",129775,232,0.597889855398739,0.0204346875396557
"535",129776,406,1.44369642275818,0.0826451031234308
"536",129777,44,-0.74676322228554,0.0901561717130472
"537",129778,208,0.400467479162764,0.00965819702680792
"538",129779,246,0.599989074561996,0.00149423588725896
"539",129780,407,1.50852800014604,0.0996429491361827
"540",129781,144,0.180733630408856,0.0590091659660568
"541",129782,287,0.799997949855255,0.000847227730962074
"542",129783,347,1.00465057115742,0.030141135435991
"543",129784,435,1.79159412163971,0.0483394481105679
"544",129785,432,1.78043589360126,0.0621245903471574
"545",129786,386,1.32507187939185,0.0968063274559901
"546",129787,370,1.20210284166312,0.0204025493671322
"547",129788,59,-0.583843548865811,0.0561278623928037
"548",129789,411,1.45869158424531,0.091071333927315
"549",129790,161,0.199962038575667,0.00283378442998453
"550",129791,41,-0.783093138269998,0.0659406057733547
"551",129792,427,1.63633185971429,0.0771763714180748
"552",129793,180,0.208229882519854,0.0397271627002442
